-54.3389563,-27.4483003
-44.8959693,-20.765786
-66.1372074,-17.3079455
-40.0637885,-13.8743162
-78.657891,-5.6733301
-54.1246802,-27.1255909
-53.4180924,-14.5481045
-67.5026921,5.887062
-83.5607826,8.9318268
-62.1665569,8.6499588
-68.0073274,-54.6012736
-50.0786029,-23.0435824
-59.8748668,-33.8829091
-78.5446672,0.9129157
-48.9722436,-26.3038453
-78.579472,-9.060067
-43.8333696,-19.879317
-59.9435286,7.3817436
-47.609397,-14.0463402
-65.2884183,-18.282491
-52.6767042,-26.6466929
-36.0348779,-9.246253
-71.516631,7.850144
-70.9674174,-39.0677904
-70.5535553,-33.4180071
-45.1422711,-22.4663757
-48.5478759,-22.484882
-34.8626251,-7.5175285
-45.1816119,-22.8168352
-72.9024431,-38.0759002
-70.6616376,-33.6621211
-53.6250615,-29.6988617
-43.478076,-22.8761212
-44.4043285,-22.9328537
-68.8861376,-46.5724264
-65.4160554,10.9718548
-60.3039112,-31.831155
-78.5267041,-8.0391194
-71.2107714,-34.5547006
-64.3067207,-36.6279686
-51.360816,-22.076561
-54.6584552,-26.1288655
-50.8340503,-24.3363442
-77.2825616,1.1825557
-71.7099757,-46.53712
-47.1265591,-22.972519
-46.8089062,-23.6161995
-55.483265,-27.4640934
-75.6474211,4.521095
-50.6560564,-28.931147
-48.9294028,-26.0281493
-67.2736211,-25.8166732
-45.0702792,-21.0020202
-46.5183916,-23.6081721
-76.879914,-12.002971
-38.2237111,-9.7032903
-59.4620418,-23.6561209
-55.870813,-34.7770428
-53.0552706,4.899788
-65.1829754,-54.6878204
-44.4062983,-22.4581292
-72.5656239,8.1806751
-70.3137029,-18.3131404
-54.5547169,-20.5000057
-65.0494292,-16.5254415
-40.0409927,-10.38214
-72.9931711,-49.2696701
-61.1944468,-31.1040706
-80.6276642,-5.18286
-42.8675573,-15.4059299
-71.0362703,6.2526952
-69.8421715,-15.836573
-67.9326042,-10.8669229
-68.2296283,2.4765508
-53.2906896,-22.9523173
-38.066288,-7.4039207
-56.1338057,-15.6100598
-68.1748644,-18.2549333
-58.7648928,-34.4845449
-48.8406906,-23.9041958
-72.568599,-38.7194746
-53.8227428,-23.6777907
-63.7785233,-22.4008654
-59.0845373,-31.4509609
-49.3771085,-25.8423237
-72.0965504,-35.4255406
-65.003154,-40.7121147
-73.5554733,10.6425495
-71.5606714,-33.1800258
-48.2296335,-21.3523152
-69.0577042,-17.1368542
-64.927142,-32.4346576
-71.4091535,-33.3674929
-48.970919,-24.1699553
-83.4700638,14.1500919
-56.0677422,-34.872565
-61.4098462,10.7230304
-64.3836006,-18.9883343
-55.8393531,-27.6528614
-59.61675,-29.64675
-75.2869329,10.3403699
-47.8809713,-24.6168135
-49.9383131,-6.4257542
-54.6110324,-33.5140786
-74.6447684,0.1143869
-79.8010587,-4.3490514
-57.8369285,-51.6970091
-84.2049715,9.8366273
-72.4126835,-35.5085343
-61.8495995,9.0531084
-73.1980636,7.1588009
-58.3216718,-34.6611131
-76.4413018,-11.2755367
-78.8373418,-6.3957839
-50.5109984,-5.6886578
-47.7701191,-22.4702067
-74.0145378,11.2904954
-69.6016719,-18.2651723
-79.5185867,-3.6211921
-65.1922063,-26.8944558
-60.3100351,-36.875039
-60.948542,14.5701339
-55.597357,-27.4076172
-76.9311254,4.7028571
-73.2154979,7.2200281
-73.468833,-13.1229684
-66.3847544,-11.7371417
-68.530028,-31.5264144
-49.488678,-25.5983989
-65.2632167,-18.923804
-49.1252783,-21.2619751
-59.901052,-8.315855
-64.7018523,-22.1894669
-43.9237317,-21.2344075
-58.5438754,-34.7142117
-61.4254118,-31.3711621
-68.8481665,-32.8828295
-51.3895143,-22.1535883
-76.8752792,1.1758099
-55.6729129,-27.7024598
-75.9411166,0.5613322
-56.0013916,-34.8442662
-40.0597023,-15.3262955
-78.0950162,-7.4873007
-61.3397379,10.2599949
-75.5613681,9.503562
-48.9358098,-16.3209192
-65.5603133,-9.3599083
-71.8139642,-9.8181275
-60.4661171,-16.1649335
-46.4164551,-0.9483377
-61.0506234,14.6211701
-61.130556,14.862765
-69.992271,8.83517
-65.6769397,-9.9786624
-54.2872155,-27.2383917
-72.9298347,-0.1253382
-74.3093832,-48.9322339
-76.0505739,8.160066
-50.4315,-20.9875
-73.8101986,-13.7208717
-49.5621104,-15.2457909
-51.5249157,-22.2497483
-80.450145,-1.510846
-46.7432633,-1.0124522
-71.283,-40.49625
-53.6431447,-14.5670486
-74.2439147,1.4293562
-71.3898483,-44.5484004
-83.3842387,14.0418572
-45.836093,-23.315351
-65.292667,-21.3687624
-64.7765305,-31.8994889
-65.6590464,-14.4829619
-56.6626537,-25.9229219
-72.3117757,-39.2464465
-71.453875,-33.4797698
-76.429151,2.3407468
-57.2101722,-30.6380834
-72.1853882,-12.7490954
-67.5059675,-46.4485537
-32.4277418,-3.8601411
-43.8230324,-22.470076
-71.6014514,-14.395789
-72.6093184,4.9957137
-49.9338047,-22.3481823
-66.9801648,10.4634082
-72.2893483,-13.1213228
-79.9559997,9.0560458
-61.4620484,-30.7172977
-38.9543454,-6.7577181
-54.8612838,-27.2165757
-42.8835424,-22.700318
-55.5591996,-27.2743856
-44.0828091,-22.8547337
-70.9352287,-33.7089677
-67.4827651,-17.4410981
-64.076733,-21.2080739
-73.8875509,5.3234863
-67.4425116,-10.8274791
-70.5580617,-14.6846299
-51.8467346,-26.949198
-34.8846841,-8.0201011
-64.8577955,-24.4776978
-72.5381678,11.1820736
-42.6703872,-22.4735158
-60.0361205,-23.9904579
-78.9463343,-1.607964
-49.3851479,-25.5991689
-49.2516483,-26.1840682
-72.0741165,-13.2189833
-63.892532,6.921631
-75.7831858,4.5183772
-51.0620018,-31.1754712
-72.4736194,-11.041613
-79.9237483,-2.1232214
-53.2807443,-23.7774621
-73.6500063,10.7705448
-70.1743396,-32.767723
-61.0595005,14.6405595
-61.9061563,-33.8416997
-58.4911016,-34.7935623
-35.8683604,-7.2265155
-78.2452513,0.2136913
-65.1350503,-26.8919827
-74.218693,4.565416
-70.7619746,-33.4173046
-53.4589229,-23.4178787
-52.8955632,-30.0627189
-40.2893226,-20.2756325
-73.803235,8.8171064
-79.5281395,-2.1159842
-71.726381,-37.2904066
-43.4887366,-23.0218506
-75.8778064,9.1106105
-67.7002607,-16.7637619
-44.574681,-22.172209
-75.1940346,-10.6627432
-43.2606942,-22.9304892
-73.4798953,-42.2801751
-61.1629186,14.6761595
-67.4525996,6.2164873
-67.4413204,10.3011802
-46.4347453,-23.665616
-67.0569609,-10.3430957
-67.9926722,4.4902061
-57.8570604,-51.7408762
-48.4419451,-18.061786
-48.9260668,-27.7208081
-75.4919678,6.2223633
-57.4985256,-25.2371848
-51.5348028,-2.1800783
-71.6110174,-33.2406661
-45.4549482,-22.9669114
-46.3925343,-23.1724667
-62.0461525,-28.0762125
-71.4012282,-33.4498311
-42.9823319,-22.7836941
-38.9672935,-12.2552993
-35.0947828,-8.1229483
-34.9727696,-8.3815321
-67.6320748,9.6470847
-71.5948131,-33.0660586
-65.437455,10.9668585
-73.1911864,7.1670666
-73.4309133,10.7995837
-43.0471429,-19.7713054
-77.6042212,-8.2288081
-46.525472,-23.565655
-76.865944,-0.294051
-73.8198839,5.310202
-45.3839056,-3.6487908
-40.3462956,-20.3038243
-68.094546,-22.601025
-38.8548941,-12.6509395
-75.7120934,4.8140566
-72.9810984,-51.107602
-82.6208988,8.8113663
-54.5853436,-16.4661814
-79.5833125,8.9584372
-72.6106779,-12.7857791
-54.7678935,-29.3623558
-46.7881737,-1.0965621
-61.0785828,14.6291599
-69.389026,7.704416
-41.6599155,-13.9899277
-71.5350238,-33.2370453
-74.5902876,-12.7299541
-47.4955387,-21.7129424
-40.2967802,-20.2606203
-56.229,-30.503
-46.7938839,-23.513158
-79.8371924,9.1254942
-72.3083713,-0.1430211
-52.2197037,-22.6738997
-58.5815912,-34.7924164
-47.3907528,-20.5380885
-66.7873481,-14.1046326
-75.5172312,-9.0327212
-83.6414603,9.0842824
-71.573605,-35.7488415
-57.962251,-34.9039802
-71.6252587,-13.390491
-61.478331,10.669978
-72.3450404,8.1850485
-54.4298658,-27.3275336
-53.7495684,-24.7325644
-48.1498093,-16.0728176
-57.1952084,-34.3359538
-38.2945403,-5.8100479
-74.8883409,-12.8335445
-40.2716955,-20.2421424
-65.4343639,-24.790736
-55.1342269,-27.9251531
-52.3398183,-26.9600985
-61.9751269,-32.1394071
-55.6103365,-28.0829403
-58.9294542,-51.7796517
-64.8686997,-15.4651272
-55.93854,-15.75196
-43.1390209,-22.4139321
-71.4873876,-32.9900923
-80.8536972,-4.4517461
-46.2743058,-23.9659504
-53.6561014,5.4093716
-47.7654378,-15.9039038
-65.9511377,-25.8616755
-42.0519028,-20.7852726
-76.0637472,8.1590981
-51.6829808,-24.058456
-35.4908753,-9.2651608
-58.0504115,-24.3005069
-69.6730479,11.5001432
-43.2170397,-21.1078945
-47.4245909,-23.4543261
-46.529884,-23.6380293
-70.2154262,-18.0100635
-63.3147657,-17.7081932
-51.037184,-27.6504819
-69.1545652,-46.1604067
-47.4196705,-22.5514932
-43.3483165,-22.7362275
-71.5911684,-33.0656925
-76.2627245,-14.1412989
-55.7876087,-26.3024756
-57.1230107,-34.2091701
-74.9168763,10.5474533
-64.464214,10.240883
-64.0281376,2.4113172
-55.7328478,-33.167959
-57.2641674,-30.2190116
-48.6842809,-27.6747148
-48.154068,-21.1901859
-38.4007796,-12.7690599
-76.9901215,0.2700554
-51.8993912,-23.4031679
-64.2792579,-32.485638
-71.86257,-54.4336401
-42.643612,-22.6896487
-67.9528386,-17.2070353
-40.3195825,-20.2699479
-79.4628452,-1.0389278
-72.0556565,-16.2058162
-36.0924511,-7.856194
-69.9048291,-16.5186491
-49.791627,-23.8717252
-73.64264,-43.95001
-67.7501483,-53.7989268
-72.2943364,6.5407725
-60.1987729,-29.4619944
-73.9034635,4.392176
-56.7245387,-4.7217276
-60.6848198,-16.6201673
-54.1244082,-27.2086682
-38.0872743,-4.1779102
-54.7308793,-19.5556211
-35.7316295,-9.6323179
-60.6035911,-34.4926933
-59.8387881,-23.2092916
-37.6206762,-9.1543873
-52.8996945,-31.5382021
-58.486987,-34.624149
-71.0021427,-38.0702649
-62.2676851,-38.7277466
-61.4456505,10.3198022
-68.2376108,-46.631452
-75.015561,4.816071
-49.0864225,-26.4153268
-73.0852033,5.7399769
-49.124907,-25.066005
-74.7715635,9.5171745
-46.8273539,-23.8518821
-69.2045253,-14.2610576
-72.5556682,7.2714591
-46.8944118,-20.4491837
-49.1147693,-25.1681018
-45.9647329,-22.1365255
-49.8479255,-6.0649372
-73.8532464,-10.9406458
-75.5436002,10.4302479
-59.70475,-30.2585
-40.3371615,-19.7264198
-68.3837664,-36.6488385
-75.08659,-50.08624
-71.7555275,-39.5333667
-79.5399211,-5.3471362
-73.0272928,5.6892767
-66.3744159,-28.1896431
-63.9648617,-13.5375006
-63.204912,10.30295
-72.2608801,7.8105975
-47.083193,-22.8466138
-48.9121333,-14.5161372
-74.4715288,5.0126749
-56.2572319,-34.8184859
-76.4644216,5.7286965
-64.3391169,-17.2573225
-40.4036298,-20.3335161
-68.2173947,-16.5881654
-62.30119,-38.9842101
-50.2418662,-21.802224
-66.2203287,-18.2572983
-58.5161457,-34.4805474
-80.1480576,8.4195152
-50.3276919,-27.8314817
-49.3740884,-26.1547766
-54.3096477,-30.3400375
-71.622118,10.596014
-75.0593895,4.9286797
-60.8080371,-32.9212033
-66.8448088,-22.2468032
